Channel,sessionId,lineText,lineBy,lineNum,L2,L3,issueLine
Target,INT-va1appin09-1445045002116-19393,"Hello, how do I make my order come tomorrow?. If possible.. Thank you.",2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445045157132-19407,This order will not accept a pin number for my Target debit card. Thank you. ok,2,1,,Order_Issue,
Target,INT-va1appin09-1445045561920-19438,i am trying to buy from registry and what it shipped to my home not the registrant;s address. How do I put my address in there without changing their address?,2,1,,Order_Issue,
Target,INT-va1appin09-1445045770311-19456,"Why won't my order go through? I've put email address and security code # in several times.. ""No error message. Just won't go to next screen when I click on red """"complete order"""" button.""",2,1,,Order_Issue,
Target,INT-va1appin09-1445045838660-19463,Hi - I'm trying to place an order for starbucks espresso for in store pickup...in order to get the 10 dollar discount. However none of the stores that are near me will work due to limited quantity restrictions (I'm ordering 12 in order to get above 75 dollars.... Great - I don't mind waiting until the store has the quantities in stock...,2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445045898214-19468,"I am trying to buy something on line and it has my ""saved cards"" on the order form and I cant get my new card number to print in the slot. okay",2,1,,Payment Issues,
Target,INT-va1appin09-1445046090793-19485,"anyway I can get the chocolate fountain sooner to the store? I need it by Friday, October 23, 2015.. thank you",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445046356210-19507,"Hello,why I cannot complete the order?What happened with my card and why it's been declined?. ""OK,thanks,I will try""",2,1,,Order_Issue,
Target,INT-va1appin09-1445046436372-19516,Hi .. is it possible to price match a cookware set. ok.. please look in to the cart XXXX-XXXX-2552. the same T-Fal 12-Piece Hard Anodized Cookware Set in walmart 80$. if possible price match .. so i can checkout now,2,1,,Price Match,
Target,INT-va1appin09-1445046662761-19536,I just got a $10 off total purchase at target.com today. It says it expires xx/xxxx/15. no minimum purchase required.,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445046788998-19549,i would my item shipped to my home. yes,2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445046829493-19552,Hi there. How can I put a message in a gift I am purchasing for a wedding registry?. Just want them to know who it's from. As I don't have an account with target there's no way for them to know. So if I'm at the very end (about to hit complete order) where do I go back to?,2,1,,Product Details,
Target,INT-va1appin09-1445046922947-19559,do you have any iphone5c lifeproof cases,2,1,,Product Inventory,
Target,INT-va1appin09-1445047200145-19580,"Hi Brady. I'm trying to complete this on-line order, and every time I click on complete order, I come back to the ""review your order"" screen - and it asks me to enter my email, which was already entered, and to review my security code, which is correct. Can you help?",2,1,,Order_Issue,
Target,INT-va1appin09-1445047683934-19614,I'm trying to check out and it won't let me check out. every time i press proceed to checkout it says sorry something went wrong.... i logged out and logged back in and got out of safari twice and back in. didn't seem to help any,2,1,,Order_Issue,
Target,INT-va1appin09-1445048214580-19656,Sorry.. I am struggling to complete my order. I am hitting the submit button and it's just sitting there.,2,1,,Order_Issue,
Target,INT-va1appin09-1445048408600-19671,I have a promo code that will not work on my purchase. The code is 15% for shopping for my daughters baby shower. XXXX-XXXX-2801,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445048905165-19705,I just applied for a RED card and was approved however when I go to checkout It does not give me the options to pay with this card.. credit,2,1,,Payment Issues,
Target,INT-va1appin09-1445049164931-19723,I am having trouble placing this on-line order. When I put in my mailing information I can not complete the check out system,2,1,,Order_Issue,
Target,INT-va1appin09-1445049799165-19767,"Hello, I want to get these pants in a small size are the discontinued. Mossimo jogger pant. thats not it",2,1,,Product Inventory,
Target,INT-va1appin09-1445050377859-19810,Why I can not enter my promo code?. RMTHFN9CXW3TCBT,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445050571765-19826,"Hiya Blake, I'm shopping around for cameras and I'm wondering what the target return policy is for cameras?. You're the best Blake!",2,1,,Return Policy,
Target,INT-va1appin09-1445050697229-19837,I kee trying to check out and it keep kicking me out. thank you. ok,2,1,,Order_Issue,
Target,INT-va1appin09-1445051128518-19870,I am looking for mittens for my 9 month old .. that have string on them so she can not pull them off.. yes but looking for ones with string on the mittens,2,1,,Product Details,
Target,INT-va1appin09-1445051514724-19895,If I ship something from a registry will my name be in the return or anywhere? Trying to keep this a surprise.. Ok thanks. What about the gift receipt where I put the message?,2,1,,Product Details,
Target,INT-va1appin09-1445051851129-19920,"i cant use my gift card to pay for my purchase. ""says """"unable to access at this time"""""". even though target.com/giftcard recognizes the card",2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445052493497-19963,"Hello, Nigel. I was going to try online shopping and picking up at the store. Just want to make sure I won't be able to use coupons.. yes. and also cartwheel or target coupons",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445052563181-19967,I am looking at these;Threshold™ Lennox Dining Chair. /are they going to be in stock or not. in red,2,1,,Product Inventory,
Target,INT-va1appin09-1445052666755-19974,I have loaded items in my cart for pick up at my local store. Am I able to use coupons and my cartwheel to save when I pick up? Or am I charged now and unable to take advantage of those savings?. alright...thank you. that is exactly what I needed to know before completing my order.,2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445052667648-19975,"I was in Target tonight and bought some c9 women's active pants. I was able to use my cartwheel app to save some money on them. I needed another pair in black, but they didn't have my size in store. So i thought i'd order online. can i use cartwheel online to save money?. the carthweel app promo i used instore tonight was 20% off women's c9 bottoms. bummer",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445052731542-19977,I'm having a hard time using some Promo Code. I have a code for $10 off all kids' clothing and accessories. i just entered it and it won't work,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445053010721-19997,"I don't speak English, bue I cant put my member discount. Vanessa can you help me?",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445053204190-20009,I am setting up a mobile gift card how long does it take before you can use it. ok I want to send 150 do I send 100 first then go back in and add 50 since this card is reloadable?,2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445053284371-20013,Hi Kendall. I am trying to purchase 2 Bounty papertowel. I don't see $5 gift card added to my cart as mentioned in product page. http//www.target.com/p/bounty-select-a-size-paper-towels-white-8-huge-rolls/-/A-XXXX-XXXX-43. My order# XXXX-XXXX-7106. you there?,2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445053566503-20031,"Hi, I'm trying to complete a purchase, I've just selected my shipping address but the ""save and continue"" button isnt working. Any suggestions?. ok thanks",2,1,,Order_Issue,
Target,INT-va1appin09-1445053625558-20034,How do I get the Fall 15% off this purchase?. Ok.. I don't see where there is an option box.,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445053676251-20038,i have a question about price matching. can i do a price match at point of sale. or does it have to be done after the sale. amazon,2,1,,Price Match,
Target,INT-va1appin09-1445053921719-20053,"Hi, I am trying to add a shoe to my cart, but it's not allowing me to do so. Maybe it's unavailable in the size I'm trying to get, but it's not saying so.. ""It says """"The maximum quantity of this item has been already been added to cart."""""". But I haven't added any quantity in the size I want.",2,1,,Product Inventory,
Target,INT-va1appin09-1445054202703-20072,hi there...I have been approved for Red Debit card today. have not received the card yet but. can I use my number for online purchases to receive 5% d,2,1,,Rewards,
Target,INT-va1appin09-1445054334562-20078,hello do you all ship overseas to military?. my fiancé is in japan. okay great thank you!,2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445054419963-20084,will my current cart of items be shipped to the shipping address that I inputted?. its a military base in Georgia.. I'm not sure,2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445054491934-20088,"Hi Kevin, if an item is cheaper in the store than it is online, can someone adjust the price for me online?",2,1,,Price Match,
Target,INT-va1appin09-1445055061874-20118,"Hi. I had a quick question. for the promotion ""Spend $75 save $10 using Order Pickup through October 17, 2015"" is that the same as store free pickup or what is the difference?. Thank you",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445055779174-20162,if i place an order online to be picked up in a store closer to my sons house (its for him) he does not have to have my target card to pay for it does he - I am automatically charged online arent i. so it will be charged to the card info I give online - he doesnt need to do anything - correct?,2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445055858680-20168,"Hi, I just want to know how can I get the baby crib in the store?. I do not want to buy it online. Ok",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445056153539-20183,"I want to use my $40 egift card also, but it won't show up",2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445056171736-20184,"hi, I'm trying to purchase a comforter set with my target credit card, but I recently lost it, I already order a replacement card. Is there anyway I can complete my purchase with just the account number?. ok thank you",2,1,,Rewards,
Target,INT-va1appin09-1445057268530-20235,"I've loaded my cart three times and every time I attempt to checkout, I'm signed out and my items in the cart dissapear!",2,1,,Order_Issue,
Target,INT-va1appin09-1445057429857-20243,"Want to send order for 6 chess books to address my daughter in Manassas, VA. You have her account address on record but not clear how I direct order. ""Apparently, sorry. Few weeks ago I ordered severalbooks online and had them sent to my daughter in Manassas, VA. Wouldlikedo some today""",2,1,,Order_Issue,
Target,INT-va1appin09-1445058038582-20272,hi. can you price match walmart?. Xbox One Stand Alone Kinect Sensor,2,1,,Price Match,
Target,INT-va1appin09-1445058256243-20285,"Hi Richard, I am currently trying t process my order with an offer that the store told me was good until Sunday. When I pressed the process to pay, it said there was a problem and I needed to start over. When I diid, my offer was gone. I assume because it just turned midnight.. 15% off I think",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445058805076-20310,"Hi, I am trying to use a promo code but it's not working. It says ""please enter a valid promo code"".. code is JEANS25. XXXX-XXXX-8300",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445058911183-20313,Where do I add a promotion code?. I wasn't able to see that when checking out? Let me look again,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445060068850-20365,I am trying to purchase a item in a registry and pick up in store tomorrow. ref cart number is XXXX-XXXX-826. sorry XXXX-XXXX-8266,2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445060160617-20368,"hi stanley how are you. ""so i'm trying to check out, and enter the fall15 promo code for my friend's registry"". but the promo code option isnt available. it just disappears",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445061248006-20409,"I was in the middle of a chat and I was disconnected. Trying to place an order using a target promo of TGTHBKRW and its not taking it. can you help me please, thank you. XXXX-XXXX-1611",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445083522373-21126,"Hi Henry, I am ordering over 100 on a registry, when i type in WEDDING20, nothing is being deducted. XXXX-XXXX-3494",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445085009914-21210,"I'm ordering gift cards on line, what is the expected delivery date?. ok hang on",2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445085155627-21219,"when you buy 2 poise pads you get a $5 target card. If I bought 4, would I receive 2 $5 cards?. XXXX-XXXX-9684",2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445085529748-21245,I wanted to purchase two bookshelfs with doors that states on sale for $119.00 and at check out charges me 149.99 each why?,2,1,,Price _Enquiry,
Target,INT-va1appin09-1445085577060-21250,I am unable to check out says unable to checkout ref number XXXX-XXXX-3046,2,1,,Order_Issue,
Target,INT-va1appin09-1445085709389-21257,"hello, I placed an order last night and have the order number. I type the order number in and it states invalid order but the gift card I used now has a zero balance. I tried ordering again to check. the order number is XXXX-XXXX-602. Not sure what to do.. xxx@xxxx. Also I was charged shipping which was incorrect and had to use my debit card for 1.22 after I used the gift cards",2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445085722755-21259,Hello! I have been trying to add the California King sized Fabiana comforter set in gray to my cart for 15 minutes now and it wont add. I can add the white but I want gray. Is it sold out?. ok,2,1,,Product Inventory,
Target,INT-va1appin09-1445085807755-21262,"hi. I am buying 10 pairs of kids pants. ""Deal is buy 4 get 5th free, so i should get 2 free."". Do i have to do it as two separate orders to get that?. It's only showing up as one free.. Thanks!!",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445085950140-21272,How many times do I have to hit the button for Place Order and how many times will my card be charged?. I do not see it,2,1,,Order_Issue,
Target,INT-va1appin09-1445086033018-21276,I am trying to order boots to be delivered to my APO address and it's saying restricted item. Why will it not ship to me?. I order things all the time from Target. Most recently a Nikon camera kit and they sent it just fine. wow ok thanks,2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445086043329-21278,"Hi Jay, Just made a purchase and paid for the majority of it with gift cards. Only had to pay a small amount with my credit card, my total did not reflect my gift cards, but i see them listed to the left. Just want to make sure my card will only be charged 3$ and some change;) before I complete my order",2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445086193861-21288,what is your price match policy. also if i buy something for christmas now and it's cheaper next month will you give me the lower price,2,1,,Price Match,
Target,INT-va1appin09-1445086234457-21292,Price matching?. Looking at smart phones. Looking at Samsung Galaxy edge. Best Buy has for $50 with 2 year activation. Will Target match that? We want to upgrade our phone,2,1,,Price Match,
Target,INT-va1appin09-1445086800099-21331,"Hi Stephan, there is a Circo shower curtain that I really like but it appears to be out of stock. Are you able to tell me if it will be back in stock?",2,1,,Product Details,
Target,INT-va1appin09-1445087001415-21348,"Good morning Lia, How do I activate my new chip Target card on the website?. ""I am on the website and cannot find anything that says Activate new card, where is it""",2,1,,Rewards,
Target,INT-va1appin09-1445087049217-21351,where do i find promo code. i don't know iam purchasing a bedspread,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445087716091-21408,"I am trying to use a promo code at checkout and it keeps telling me to use a valid code, though mine is valid. XXXX-XXXX-5464",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445087793022-21415,hi. when i select my first item it show it is straight fit when i add it to the cart it appear as slim fit. ok,2,1,,Product Details,
Target,INT-va1appin09-1445088036485-21434,"Hi Lia. I am looking to return a couple of items to target and was hoping you could help me. ""I received 2 floor lamps recently, but they seem to have some defects (the lamp shade won't sit flush and are angled weirdly)""",2,1,,Return Policy,
Target,INT-va1appin09-1445088653735-21491,"Hi Alex,. I'm on line at Target trying to complete an order. When I choose the ship to address it boots me back to sign in. I have a Target Red card and cannot click on that either.",2,1,,Order_Issue,
Target,INT-va1appin09-1445088760015-21501,"Hi Stan. If I use store pickup, how long do I have to pick it up?. How long after the 2 hours do I have to pickup?",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445088834883-21508,Hello Nathen I just ordered some sheets but it didn't apply the FALL15 code,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445089082770-21530,Hi Phil. I was thinking about enrolling in the Target Subscription for Cat Food. my questions are as folllows. 1) Is there is subscription fee for this. 2) Can I increase decrease my recurring amounts at any time?. 3) Can I cancel my subscription at any time without any penalties or fees?,2,1,,Product Details,
Target,INT-va1appin09-1445089312187-21553,I want Threshold Bone China Salad plates but none or few of the Threshold pages are appearing Is the threshold plate line sold out. I want 4 plates. ok got it thx buy. bye,2,1,,Product Inventory,
Target,INT-va1appin09-1445089592521-21580,"I am trying to place my order and it keeps telling me ""oops an exception occurred"" and asks for my pin. I enter my pin and click complete order but it keeps giving me the error. Are you able to see my order or my screen on your end?",2,1,,Order_Issue,
Target,INT-va1appin09-1445089728079-21593,I thought it said I would be given a $10.00 discount if I ordered more than $75.00. I want to pick it up in the store,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445089765182-21598,"I HAVE A COUPON THAT SAYS IT IS GOOD FOR $10 OFF CHILDRENS CLOTHING AND ACCESSORIES AND IT IS NOT WORKING, IT IS FOR ONLINE ONLY PROMO CODE IS RMTFN77TD4YTCKD",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445089820921-21604,"I have tried 6 times to process this order online and it just refreshes and keeps asking me again for my email and security code, I enter those again, then same thing pops up - something wrong with your site today?. sure",2,1,,Order_Issue,
Target,INT-va1appin09-1445090007239-21619,is there a difference ordering online and getting it in the store vs ordering it through my mobile phone and doing the same. online it says some of my items wont' be there for a few days and some will be ready in 2 hours. but on my phone it says they will all be there today,2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445090083240-21628,Culturelle Kids Probiotic Packets - 30 Count. I'm buying this product. It says I can get $5 gift card with purchase of 2. I'm at the review and place order step,2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445090154708-21637,"Hello. Im looking to order a ps4 & fifa 16 for ps4. I live in the Caribbean and I was planning to ship it to someone then have them bring it with them when they;re coming to the Caribbean. ""however, im not sure if the person im shipping to may be at home when you are shipping"". what happens then to the shipment if the person isnt at the address ?",2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445090161733-21639,"Hi Sal,. I bought two box of pampers and supposed to get 410 gift card but I didn't. Could you please check for me?. The order number is order #XXXX-XXXX-8995",2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445090378345-21660,If I split my order into two will I get two $10 off for buy online and pick up in store? Each order would be over $75.. Thank you. Then I guess I will split it up. I am using eligible items. I wish they would make it easier and just give it when the order is $150 with eligible items. You answered my question.,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445090402207-21664,The women's terri lace up wedge booties are on sale for 27.99 but in my cart they are showing up as 34.99... How do I know if I am getting the sale price I guess is what I'm wondering. Thanks!,2,1,,Price _Enquiry,
Target,INT-va1appin09-1445090454343-21670,"I have two saved items in my cart. I did not finish when I saw the estimated delivery dates. Are there any options available that will ensure I get these products by xx/xxxx?. ""Yes, I know and I am not happy with those dates, so I wanted to search to see if I could pick up the items at a Target store somewhere.""",2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445090686044-21693,Hi Can I add more items to this order,2,1,,Order_Issue,
Target,INT-va1appin09-1445091121047-21735,Hi can you tell me when I would get this item if I ordered today?. XXXX-XXXX-0095. 07422 is my area code,2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445091617101-21782,"I am trying to place an order for a baby crib, mattress and mattress cover. Hoped to use a Target coupon. I entered the promo code, it removed the coupon option in my cart, did not apply the coupon, the total is still the same as it was. Can you help me?. XXXX-XXXX-9961",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445091925054-21813,"would like to send a message, where do you enter that",2,1,,Product Details,
Target,INT-va1appin09-1445092367871-21852,"How do I use my coupons and my Red Card with this purchase?. Nevermind on the coupons - they say in store only. ""thanks, done""",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445092375137-21854,"I want to order a bedskirt that has split corners. I found one I like, but cannot find anywhere if it has split corners (for footboard). It is the Magic Skirt Wrap-around Tailored Bed Skirt - Ivory only online. yes",2,1,,Product Details,
Target,INT-va1appin09-1445092678441-21882,i have filled out info to order and something seems to still be missing. I'm on review and order page. when I enter security number and email it just comes back to reenter. no message,2,1,,Order_Issue,
Target,INT-va1appin09-1445092861196-21903,"Hi, last night I placed two orders for charmin toilet paper for store pick up and it said it was availble, and this morning it I got an email saying its unavailable.. ""So I have to pick a new store pick up. I did so for one of the orders and was charged 3.10 more for tax, but I don't understand why the tax is more?"". XXXX-XXXX-5502",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445093075594-21925,do you have any other color for the honeywell spade heater HZ-980 besides black?. ok. 149.99,2,1,,Product Details,
Target,INT-va1appin09-1445093122702-21931,"Phil, hello. question for you is there a store near Washington DC where I can find both of the following products Phillips Avent Classic+ 9oz bottle (3 pk) and the Fast Flow nipple (2pk)?. never mind. found it",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445093189004-21939,Hello Nash. I am trying to use one of the coupons for 15% off my registry but I can't open it from my phoe. phone,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445093440228-21968,hi jACOB!. i SPENT 75 ON IN STORE PICKUP BUT its not giving me the $10 discount,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445093759587-22002,"I am trying to check out and get and error message ""cannot read property Login Form action of null. I can't get to the checkout page. When I click checkout I get the error message.",2,1,,Order_Issue,
Target,INT-va1appin09-1445093898631-22018,"can I use my RedCard for online purchases?. ""I see a place for gift cards, credit/debit cards and paypal,"". my red card is not a visa/mc",2,1,,Payment Issues,
Target,INT-va1appin09-1445093978699-22029,Hi Phil. I have 2 questions. 1 is that I am trying to use a coupon code for any baby item off the registry at 20% off but it will not work,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445094116017-22047,Hi! I am placing an order as a gift. Is there a place to put a message so they know it's a gift?. thanks,2,1,,Product Details,
Target,INT-va1appin09-1445094187260-22055,My cart has 2 differenet totals. $162.40 and $167.40. my cart # is XXXX-XXXX-5044,2,1,,Price _Enquiry,
Target,INT-va1appin09-1445094203296-22058,"hello, I wanna buy this product. http//www.target.com/p/culturelle-kids-probiotic-packets-30-count/-/A-XXXX-XXXX-77. ""but i didn't find the information of expire date,"". could you please help me to check the expire dt?",2,1,,Product Details,
Target,INT-va1appin09-1445094379830-22079,"i want to use my eGiftCard, but don't see how to use it to order some new wine glasses. ""yes, my eGiftCard is only for $15.""",2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445094441962-22084,"Yes, can you tell me if there are any discount codes for regular priced lighting? fall15 does not work for what I want.. Thanks",2,1,,Order_Issue,
Target,INT-va1appin09-1445094571984-22101,"I have been trying to check out, but there is an error that pops up saying I cannot check out at this time. Is there too much traffic on the website?. ok thank you for your help",2,1,,Order_Issue,
Target,INT-va1appin09-1445094615558-22104,Where is the option to put in discount code?. Okay?. Am I supposed to see something?. Hello?,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445094801738-22123,HI. I am placing an order. there are promotional codes like 10$off of 75$. Buy one get 50%off on second one,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445094914854-22135,"I am trying to place an order for more than $75 to be eligible for the $10 off $75 store pick up. I want to get a duffel bag, and I sorted by store pick up eligible, but when I put it in my cart, it says it is not store pick up eligible. I have two other items in my cart. this duffel bag would get me to $75",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445095091105-22156,HI-Is your credit card system secure now.. I don't want to order and have my credit card exposed. Thank you. Is there any promo code availabe?,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445095166881-22164,"Good Morning!! I wanted to know specifically how many of the ""kit kat DARK"" candy product is in stock at this time because I am considering making a purchase for QTY of xx/xxxx?",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445095177858-22166,"Why is the item I tried to order (Peanuts Snoopy 4-piece bedding set) not able to be shipped ??. ""If out of stock, when it is expected to be in stock?""",2,1,,Product Inventory,
Target,INT-va1appin09-1445095405187-22190,"Hi Susan,. How do I use my cartwheel while shopping online",2,1,,Order_Issue,
Target,INT-va1appin09-1445095572372-22208,"hello, i keep trying to complete my order by filling out my email and last three digits on back of card and it keeps bringing me back to do it over??",2,1,,Order_Issue,
Target,INT-va1appin09-1445095662179-22218,can you tell me if a item is in stock at my local store. XXXX-XXXX-05,2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445095922919-22248,"yes, i am attempting to purchase an item that is displaying on the shop page at 199. and in my cart it appears 249.. cart reference number is XXXX-XXXX-3725. i attempted to purchase this item earlier with the assistance of online chat. when i went to push the final purchase screen it changed back to 249 after they adjusted it for me.",2,1,,Price _Enquiry,
Target,INT-va1appin09-1445096208469-22281,"hi i was just wondering what the return policy for halloween costumes are. Im ordering one online right now. and Im worried that it wont fit. ""ok, thank you so much!""",2,1,,Return Policy,
Target,INT-va1appin09-1445096312552-22291,I AM TRYING TO PAY WITH A NEW TARGET CARD I got this year and I AM NOT ABLE TO DO IT. NO IT JUST KEEP GOING BACK FOR ME TO FIL IT OUT AGAIN,2,1,,Order_Issue,
Target,INT-va1appin09-1445096339456-22294,There is suppose to be a $5 gift card issued for every 3 kotex items but I am not seeing it in my shopping cart today. It showed up yesterday.. XXXX-XXXX-1413,2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445096571088-22320,"I have an order in my cart, $10 discount for pickup. But one of the items isn't available in the store today.. ""It says """"arrives in store xx/xxxx-xx/xxxx"""" but the $10 off for pickup discount of $75 purchase ends today"". ""If I go pick up what's there, and pay for everything, can I pick up the other stuff when in without paying any more?"". ""My cart is under xxx@xxxx, if that helps you see it""",2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445096574318-22322,"I am wanting to purchase something from a registry and have it delivered to the registrant. Do I need to have their address/phone number or is that somehow stored in the system?. ""ok, then how do I fill out the first part of the order process?""",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445096660921-22331,"Question for u.... pampers swaddlers giant packs....gets a $10 gift card if u buy 2 packs..... ""my questions is...if you buy 4 packs, would you get 2x$10 gift cards?""",2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445096838864-22353,"how can i change my billing address, we just moved. the address for my red card (debit). ?",2,1,,Rewards,
Target,INT-va1appin09-1445097050716-22376,"I am looking to set up a subscription, but I am wondering if I can get it more often than every 4 weeks?",2,1,,Product Details,
Target,INT-va1appin09-1445097114236-22383,I am having issues placing an order online. cart number XXXX-XXXX-0492,2,1,,Order_Issue,
Target,INT-va1appin09-1445097350097-22405,Would they extend my credit line so i can purchase this item. Thanks,2,1,,Rewards,
Target,INT-va1appin09-1445097415971-22413,how do you add a message to the recipient of a gift that is being shipped from the registry?. ok,2,1,,Product Details,
Target,INT-va1appin09-1445097578117-22430,"Hi Sean, I am trying to send a present to the address of a passed wedding registry. It doesn't give me an option to send to the couple?. So it gives me different options for addresses...so don't choose one?. still with me?",2,1,,Order_Issue,
Target,INT-va1appin09-1445097660194-22440,how do i get a gift receipt and a gift card in this order instead of standard receipt etc?. where do i click this is a gift? i'm getting ready to click comeplete order. ok thanks will do,2,1,,Product Details,
Target,INT-va1appin09-1445097733590-22448,Hi. I want to buy a couple of items online that say clearance on them. If they don't work out can I return them. both items are shoes. ok thank you,2,1,,Return Policy,
Target,INT-va1appin09-1445098227109-22506,"Hi, I am looking o purchase the Christopher Knight Home Lisette backless leather counter stools in brown. I need to know the dimensions of the box and the weight. Can you help?. ok let me check",2,1,,Product Details,
Target,INT-va1appin09-1445098238065-22507,wHERE OR WHEN DO I PUT IN THE PICK UP LOCATION TO GET THE $10.00 SAVINGS. OK TKS,2,1,,Promotions/Deals/Discounts,
Target,INT-va1appin09-1445098250745-22509,"The rain boots i am purchasing are not available in store. I have a cartwheel for these shoes, and apparently I can't use it. I just came from target right now, and they have no rain boots at all in the stores.. ""If I could buy them in store, I would but like I mentioned. There are no rain boots in the store""",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445098325035-22518,"I am trying to place an order online. I am in the review and place order screen. It keeps asking me to enter my email address and security code. I have, many times. Each time the page refreshes to the same thing.. I will. Thank you.",2,1,,Order_Issue,
Target,INT-va1appin09-1445098413864-22525,"Hey, I'm interested in the Up & Up Diaper Giant Pack. http//www.target.com/p/up-up-diapers-giant-pack-select-size/-/A-XXXX-XXXX-65. It looks like there are two deals being offered.. Do both apply? Or just one?",2,1,,Giftcard_Issues,
Target,INT-va1appin09-1445098447183-22527,hi how many pages hasyhe Baby's First Year Photo Gallery Album with 12 Monthly Photo Cards by Abrams Noterie... can I paste more pictures?. thank you,2,1,,Product Details,
Target,INT-va1appin09-1445098749961-22566,"hi, i want to ask if you deliver to canada. ""that's sad, anyway, thanks""",2,1,,Shipping Inquiry,
Target,INT-va1appin09-1445098888951-22581,"the security code on my card is almost completely gone, but I think I have it right, is that ok?",2,1,,Order_Issue,
Target,INT-va1appin09-1445098987298-22593,"Hi Phil, I would like to order this TV for pick up but I have a return as well and I would like to apply the store credit towards this purchase. Can I order online for pick up and pay there?. I see- ok. well thank you for your help",2,1,,Store_Pickup_Queries,
Target,INT-va1appin09-1445099222751-22619,"Hey Vanessa, I'm having trouble with an order I am trying to place.. the amount that reads on my target credit card to be billed says $74.70 (after 2 gift cards). But the sub total on my summary checkout says subtotal 83.92. I don't know why this is.",2,1,,Giftcard_Issues,
