XTest,sessionId,y__true,y_pred,y_prob_max
i bought it october 10 can i return it,INT-sv1appin05-1447513486097-42641,Return Policy,Return Policy,1.07742155806
 i made an online purchase last night with a promo code i got from the store wle shopping it is a 10 off code i have another one i got previously and tried to use them both before i realized that t cannot be combined today i am trying to use the other code and it says it was redeemed although it wasnt is there a way to fix ts thanks i have the codes if that helps,INT-va1appin07-1445031713968-39358,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.88601312496
 roxane i am trying to buy the room essentials 5 tier wire shelving in black wch lis listed on targetcom on sale for 3999 but when i add it to the cart it goes up to 4999 each is there a reason for ts is the sale only in stores thank you,INT-sv1appin06-1445198475532-992,Price _Enquiry,Price _Enquiry,0.373398652601
well i want to buy a inversion table black friday is coming do t ever have more discounts on them,INT-sv1appin05-1447635241062-53420,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.325934991803
"id like to pay using my target red card is there an option for that ""ok thanks i thought that was just for credit cards ill look""",INT-va1appin07-1445095582778-43607,Payment Issues,Payment Issues,1.17101496963
can it be delivered sooner,INT-va1appin09-1438957028367-109641,Shipping Inquiry,Shipping Inquiry,1.50990275727
 the free offer of the dyson toolkit seems to be out of stock could the tools follow if i buy the dyson,INT-va1appin06-1437734893354-64667,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.474550912667
 if i bought an item with a debit card can i return it and get cash back or does it have to be returned to the card thanks,INT-va1appin09-1445022280873-16621,Return Policy,Return Policy,0.284815506646
i need to return a size 6 boot for a toddler unable to find receipt at home,INT-sv1appin09-1447633602454-53228,Return Policy,Return Policy,1.12781006733
 alan is ts itam in stock in swindon,INT-va1appin05-1438859748290-103014,Shipping Inquiry,Product Inventory,1.53731150565
can you please advise how long the discount code wte10 will be valid for,INT-va1appin08-1437981698047-76251,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.454899453132
visitor 29332 how much ghz does lenovo have httpwwwbestbuycomsitelenovo-15-6-touch-screen-laptop-6gb-memory-1tb-hard-drive1309858026pid=mp1309858026ampskuid=1309858026ampst=lenovo20ideapad20s510pampcp=1amplp=13tab=buyingoptions specifically ts one,INT-node0-1402796078256-29332,Product Details,Order_Assistance,0.114676108586
i am trying to add the our generation horse stable to my cart but it wont allow it it says the maximum number of the item has been added but notng is added to the cart,INT-va1appin05-1445119256457-46205,Product Details,Order_Issue,0.167792860833
can i put an item in layaway on line,INT-sv1appin08-1447615895041-51196,Layaway Query,Layaway Query,1.15115893382
my name is mandy and id like to check to see if my order has spped,INT-sv1appin10-1447568676894-48137,Shipping Inquiry,Shipping Inquiry,1.27990933946
we were looking at buying the corner sofa bed charcoal but it says delivery takes up to 30 odd days,INT-va1appin06-1438683528112-89512,Shipping Inquiry,Shipping Inquiry,0.387390337439
will there be any more stock available for home delivery for the swanley oak dining table,INT-va1appin09-1439217474663-122664,Product Inventory,Product Inventory,0.83652515473
yes is that price with the 10 discount ,INT-va1appin09-1437769819173-67412,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.634884910761
is it possible to find out if it is available at a local store and pay for it there yes,INT-va1appin08-1445028893582-39002,Product Details,Product Inventory,0.20649348312
90000218 layaway - says pending and i dont see an option where i can pay on it,INT-sv1appin06-1447597103585-49326,Payment Issues,Payment Issues,0.625772375423
i am ordering two giant size pampers diapers but the free 10 gift card is not showing up on my order xxxx-xxxx-4792,INT-va1appin06-1445100229511-44134,Giftcard_Issues,Giftcard_Issues,1.17130292064
i am not getting free spping,INT-sv1appin07-1447541796475-46229,Shipping Inquiry,Shipping Inquiry,1.04732021969
i thought when you ordered online that if you spent 7500 you got 1000 off your order and when i completed my order the 1000 didnt come off what is the promo code ill try yours,INT-va1appin07-1445113733163-45641,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.487303065952
i would like to collect a tv and a unit at the same time from the irvine retail park in scotland what is the best way to ensure one trip and buy only mr f reynolds,INT-va1appin06-1438973737740-111143,Shipping Inquiry,Product Inventory,0.123067715103
 im trying to buy a new fridge freezer and wasng macne for my new house to wch we are moving on tuesdayits not letting me pay for it as my new address i put in to get them delivered as we would need to get them delivered to new address and we havent changed address yet with our banks,INT-sv1appin05-1438549671146-110849,Checkout Issue,Shipping Inquiry,0.317086817803
"i doubt your name is susan but whatever anyway im trying to place an order online and keep getting an ""oops theres an exception"" xxxx-xxxx-6022",INT-va1appin07-1445119280811-46206,Order_Issue,Order_Issue,0.124041935753
i was just wondering if stock can be delivered to alternative stores as i am unable to get to the nearest store that ts vacuum is in stock,INT-va1appin09-1438758125764-95297,Shipping Inquiry,Product Inventory,1.18787479938
 i saw these lights on clearance for 388 in store why are t regular price on line how long will it take to receive them in cno ca with standard spping i need them by friday,INT-va1appin06-1445112790801-45544,Shipping Inquiry,Shipping Inquiry,0.459155657492
can i use target redcard debit card for subscriptions u there k redcard incuded  k ta,INT-sv1appin09-1441133524612-8861,Payment Issues,Rewards,0.544322156869
 christa d ts is kathy i was just chatting with another person and our conversation got cut off i was asking about senior discounts and she said to check with our local store i did our store in branson missouri said t dont offer any senior discount  is that common,INT-sv1appin05-1447596125826-49242,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.492245878668
i am wanting to purchase the hygena seattle left hand corner sofa bed but want to know if it possible to get delivered either thursday 13th august or friday 14th august,INT-va1appin09-1438798608113-98418,Shipping Inquiry,Shipping Inquiry,0.448209260872
how does return works is it free return,INT-sv1appin06-1447525492371-44219,Return Policy,Return Policy,1.54085891708
are all items purchased from the sears website returnable at a sears store,INT-sv1appin06-1447461002451-39461,Return Policy,Return Policy,0.191456201204
i was hoping to get the packaged box sizes for the sportspower 10ft trampoline and the accessories to see if tll fit in the car can you advise at all,INT-va1appin05-1438855662171-102823,Size-Shape,Size-Shape,0.702370828948
 i am trying to add my employee discount code along with my 15 discount that was sent to me for my registry i was told i can combine both but am having trouble can you please help and do i have to use my redcard to purchase my items in order for me to continue with the discounts i would like to pay with my gift cards instead,INT-va1appin05-1445128835059-47024,Giftcard_Issues,Promotions/Deals/Discounts,0.587655384279
"can you tell me if a certain item is available in the store if i give you the location the item is the ever after gh mirror beach ashlynn ella store item number dpci 086-xxxxxx online item  xxxx-xxxx-73 ts is the online item  for the mirror beach ashlynn ella ""i live in brooklyn ny so i shop at the target at the atlantic terminal mall but i might be able to purchase it from the target store in new britain ct because ill be in ct for the weekend"" ok ok",INT-sv1appin09-1441168602181-11465,Store_Pickup_Queries,Store_Pickup_Queries,1.40360903451
im trying to order a work boot the size color and amount all seem to be working but when i click on send to cart notng happens what does ts mean,INT-sv1appin05-1447522981277-43867,Order_Issue,Order_Issue,0.309858708008
is there still a 15 saving on the items in my trolly please,INT-sv1appin07-1438115042118-86013,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.177743069448
i have tried several times to purchase sometng in my shopping cart but i cannot complete the transaction every time i try to complete the order the page refreshes and asks me to put in my credit card security code again xxxx-xxxx-4352,INT-va1appin10-1445100893028-22804,Order_Issue,Order_Issue,1.41097725092
i ordered a customized graduation ring i wonder if could be possible to receive it before dec the 11  day of ,INT-sv1appin07-1447512129607-42481,Shipping Inquiry,Shipping Inquiry,0.150451525786
can we pick up hba13b160b from a store today,INT-va1appin10-1438690901460-89713,Product Inventory,Store_Pickup_Queries,1.41858176982
 how long would i have to wait for delivery ofindesit xwd71452w 7kg 1400 wasng macne to bt62 3er please,INT-va1appin07-1438687570183-89593,Shipping Inquiry,Shipping Inquiry,0.515039264846
 i purchased smetng on targetcom and i want to return because it is too small actually i want exchange ok thank you,INT-va1appin05-1445033645465-39602,Return Policy,Return Policy,1.3575868313
tying to book date for delivery date and it says its free delivery but some times have a price on them,INT-va1appin05-1439217975584-122720,Shipping Inquiry,Shipping Inquiry,0.630719912587
i noticed i have some surprise point on my app for grocery,INT-sv1appin09-1447622574399-51929,Rewards,Rewards,0.818435766412
xl is what size range in a girls,INT-sv1appin05-1447643951280-54350,Product Details,Product Details,0.171592360989
i purchased a stainless steel under cabinet range hood hq-ak-201c-75ss i misplaced the manual and i do not know wch filters i need for ts range hood as it is not ducted out please advise and if possible where can i get a manual for ts item thank you for your help,INT-sv1appin08-1447523831994-43988,Product Details,Product Details,0.282022379715
i want to order a tall larder fridge but want it as soon as possible it says on the order next day delivery but doesnt show when you go to pay for it,INT-va1appin05-1439047701314-114544,Shipping Inquiry,Shipping Inquiry,0.350853440572
 i just placed an order i want to cancel please,INT-sv1appin06-1447485560497-41160,Cancellation,Cancellation,0.813695067488
 betty  betty if i order a movie today is there any way i can receive it by ts saturday,INT-va1appin05-1445000020056-34628,Shipping Inquiry,Shipping Inquiry,0.723054366164
" luis i was wondering how i can use the remainder of some target visa gift cards on my order ""ok but can i use the remaining balance on three different cards and my own cc"" ""ok thank you""",INT-va1appin07-1445109101835-45131,Payment Issues,Payment Issues,0.516242193392
i am trying to order a vacuum cleaner and everytime i click on complete order it ask for my security code and email address again xxxx-xxxx-29027,INT-va1appin10-1445092494308-21865,Order_Issue,Order_Issue,1.11015213953
what is the return policy for patio furniture replacement cusons,INT-sv1appin05-1447623013613-51986,Return Policy,Return Policy,0.692346579977
 id like to know why the following item says its in stock until i try to purchase it httpwwwargoscoukstaticproductpartnumber4174671htm,INT-va1appin09-1439148836234-118593,Product Inventory,Product Inventory,0.477960055456
i am trying to add a promo code to my online order and it doesnt show me any savings,INT-va1appin10-1445003130705-13638,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.0971756017
 i just got approved for a redcard and it gave me the number to shop now but its not working,INT-va1appin05-1445105350822-44703,Payment Issues,Payment Issues,0.568876823951
 im buying a bed frame online right now and was wondering if it is possible to use 2 visa gift cards to put towards the total balance ok can i purchase a target giftcard from the store with a visa giftcard,INT-va1appin05-1445096941983-43761,Giftcard_Issues,Payment Issues,0.608589096242
i would like to know why the 5 pc dining set by jaclyn smith is always a different price i wanted it when it was 15999 but it was out of stock now its in stock why cant i get that sale price like a back in stock price,INT-sv1appin06-1447562163962-47847,Price _Enquiry,Price _Enquiry,0.796908598311
 i am looking at the sheridan double ottoman - latte and can you confirm the dimensions as the length and height seem a bit odd and also does it come with a mattressthanks,INT-va1appin08-1437492178158-43612,Size-Shape,Size-Shape,0.11541174562
"i logged into account and how do i logout there is no log out area ""found it its under my name  milagros clicked it and had options to sign out""",INT-sv1appin08-1441472919517-27218,Account_Enquiry,Account_Enquiry,1.30140079393
having issues adding an item to my cart to purchase,INT-sv1appin08-1447555032076-47402,Order_Issue,Order_Issue,0.95154733411
why was my order  959043478 canceled,INT-sv1appin10-1447632542372-53095,Order_Issue,Order_Issue,1.43661270289
 scott my name is stephanie and my cart number is xxxx-xxxx-6877 i am shopping online and on the home page it states we can save ten dollars by choosing sp to store is that an additional ten dollars or is it just avdertising to save on spping cost if you choose sp to store my total is at 85 so i qualify for free spping since it is over 25 but i am wondering if i would save an additional 10 if i choose sp to store,INT-va1appin09-1445033151352-18145,Promotions/Deals/Discounts,Store_Pickup_Queries,0.312961918698
"i was wondering if the jurassic world limited edition blu-raydvd that is coming out on tues will be sold in stores or on available online ""ok because i was online ordering sometng else that i was having spped to store for pickup and i was going to add it to my order as a pre order but it is not available for store pick up only spping and i dont want it spped i want to pick it up when i pick up my other order so i have to wait until tuesday to order it""",INT-va1appin10-1444956985437-10139,Product Details,Store_Pickup_Queries,1.70925066034
there is a comforter set i like i believe its only sold online but can be picked up in stores i was wondering if you can put tngs on layaway on the online store,INT-sv1appin10-1447465430603-39902,Layaway Query,Layaway Query,0.485017977326
is ts item only available for store pu or can i have it spped,INT-sv1appin10-1447631633259-52988,Shipping Inquiry,Store_Pickup_Queries,0.226121042295
could you plz tell me what is king size in cm,INT-sv1appin05-1438271157885-97309,Size-Shape,Size-Shape,0.866325057886
"im having trouble with your website it keeps asking for my email address and credit card security code then when i enter ""complete order"" it blanks them out and asks again can you get it straightened out please",INT-va1appin09-1445030316383-17784,Order_Issue,Order_Issue,1.12806463913
i want to know what is the color of the chair legs,INT-sv1appin09-1447602114585-49765,Product Details,Product Details,0.157400741001
if an item clothesshoes is purchased online can it be returned to a store vic,INT-sv1appin06-1447550898548-47077,Return Policy,Return Policy,0.5312205943
visitor 29637 what gaming laptops would you recommend,INT-node0-1402803668705-29637,Product Details,Product Details,0.69988286667
looking for a gh back chair height 19 inch knee-bottom- depth 18 inch width 19 inch,INT-va1appin05-1437659746749-57957,Size-Shape,Size-Shape,0.942210164993
 i requested an increase in my redcard credit limit and doesnt seem like it happened i pay my balance every month for the past 4-5 years,INT-va1appin08-1445104946768-44664,Rewards,Rewards,0.318127229134
what is the return policy for an electric razor i buying as a gift ok,INT-va1appin08-1445035887046-39872,Product Details,Return Policy,1.21934038714
 sonny i am trying to place an order but the promo code for the registry is not working the item was applied directly from the registry but it when i put in the code it doesnt say anytng it just acts like i did notng wedding20,INT-va1appin08-1445095807465-43638,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.33977212037
how much are the delivery charges for the chest freezers,INT-va1appin05-1439205578250-121781,Product Details,Shipping Inquiry,0.320496850346
the item i would like to order 3090282 was in stock for home delivery yesterday but not today i need to order in store as have vouchers do you have any idea if it will come back in stock please,INT-va1appin06-1439110575830-117073,Product Inventory,Product Inventory,1.14736204639
maite  i just wanted to know why one my orders was cancelled,INT-sv1appin05-1447462210654-39589,Order_Issue,Order_Issue,0.227416601858
"i am trying to fns apparel for my gh school do you carry that online or only in the local store ""oops find not fns sorry"" thanks srts either one ""ok thanks""",INT-sv1appin09-1441256349060-18690,Product Inventory,Store_Pickup_Queries,0.170859402554
 i want to get a chair but can not find it for pick up it is the room essentials upholstered stacking chair in yellow can you find out if more chairs are being spped to the stores later on i would pick up in the buffaloniagara falls area one sec,INT-sv1appin07-1441472770868-35777,Store_Pickup_Queries,Store_Pickup_Queries,0.593558843936
"i am not able to select 2 items to spping home ""thanks  i am able to do now""",INT-va1appin09-1445017478308-15858,Shipping Inquiry,Shipping Inquiry,0.246944142692
yes i am looking at the hygena riley black oak pair priced at pound3999 but when i try to pay for them and get delivery i am having problems,INT-sv1appin10-1438601899295-113513,Order_Assistance,Order_Assistance,0.115959654139
yes thanksi was wondering about the dimensions of ts fridge,INT-sv1appin08-1438365122996-103516,Size-Shape,Size-Shape,0.73464697859
why do t want to charge me 13 in spping for 2 scooters,INT-sv1appin05-1447629745263-52766,Shipping Inquiry,Shipping Inquiry,1.03718147359
 diana quick question id like to take advantage of the 20 gift card promotion you have on the diapers well select diapers httpwwwtargetcomphuggies-little-movers-diapers-super-pack-select-size-a-xxxx-xxxx-85prodslot=medium_1_21term=huggies+little+movers+size+4,INT-sv1appin05-1445207054531-1205,Giftcard_Issues,Giftcard_Issues,0.30895642539
please check on extended warranty for order 466453727 dated 02182013,INT-sv1appin07-1447460519991-39408,Warranty Enquiry,Warranty Enquiry,0.435791790148
why cant i place an order,INT-sv1appin07-1447543553980-46402,Order_Issue,Order_Issue,0.376863763587
1 wish to purchase set of 2 sun loungers in colour black how do i proceed,INT-va1appin05-1439054985939-114975,Product Inventory,Color,0.359858727998
" sal im trying to place an order that is a gift and i cant seem to find the option to include just the gift receipt its being spped directly to the recipient ""there are multiple items in ts order and when i click """"add gift options"""" it asks for a gift message for each item"" ""but tre all being spped together all i want is one gift receipt that has everytng on it""",INT-va1appin09-1445028227221-17503,Shipping Inquiry,Product Details,0.549009389888
 im debbie i just got an email that had a lego type ultimate building set on the front page and it says 299 i clicked on it and it now says 1899,INT-sv1appin06-1447596042281-49234,Price _Enquiry,Price _Enquiry,0.474513963324
visitor 30460 ok i might as well order it online and get it delivered since there is free spping visitor 30460 thx for all your help,INT-node0-1402845897093-30460,Order_Assistance,Shipping Inquiry,0.242018775561
when does the furn20 promotional code run out many thanks,INT-va1appin10-1439149252435-118605,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.877097753741
im looking to buy a few tngs and the total bill will be pound649 00 pounds was wondering if im entitled to the vouchers for pound 10 for spending pound100,INT-sv1appin07-1438378377518-104485,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.569598671772
is there any free spping promo codes my total is 2681 and its not saying i have free spping thx boo,INT-sv1appin09-1441426495456-33526,Shipping Inquiry,Shipping Inquiry,0.871447581515
yes could you tell me if it is definatly in stock please,INT-va1appin07-1438778848932-96321,Product Inventory,Product Inventory,0.700333896991
visitor 29429 can u use itunes on the samsung tablet,INT-node0-1402798379213-29429,Product Details,Product Details,0.202481552128
 there liora  i see that the belling is out of stock at the moment would you have any idea when it will be in stock also there seems to be two identical bellings but with different prices could tell my why regards pauline,INT-va1appin09-1439212510930-122207,Product Inventory,Product Inventory,0.258735105626
if my mattress isnt suitable after delivery can i return it,INT-va1appin09-1438877108911-104388,Return Policy,Return Policy,0.815034295183
trying to cancel sales check 093013048597,INT-sv1appin07-1447512241380-42496,Cancellation,Cancellation,0.794253638329
ive been trying to place an order but it wont take my coupon i just got todaykeeps saying their having technical problems,INT-sv1appin08-1447629777168-52763,Promotions/Deals/Discounts,Order_Issue,0.382381075304
i started a layaway order in store on october 2nd i had the contract linked to my account and was paying it that way well today when i go to make a payment it was no longer linked i am trying to find out my contract number so i can make the payment,INT-sv1appin05-1447617698598-51399,Layaway Query,Layaway Query,0.590303199865
whats the stock level of ts item and delivery time,INT-va1appin06-1438978941995-111556,Product Inventory,Shipping Inquiry,0.422854013042
can i layaway stuff from online,INT-sv1appin06-1447549899088-46993,Layaway Query,Layaway Query,2.54979308186
sounded like entire order was cancelled i do want to reorder - not sure why it was cancelled,INT-sv1appin05-1447627735957-52519,Order_Issue,Order_Issue,0.459717016397
" i was wondering why if it says that an item is ""in stock"" at a particular store when i check out it says that the items have to be ""spped"" to that store i want to purchase some curtains for my daughter who lives in oo but it wont give me the option of ""store pickup"" httpwwwtargetcomp-a-xxxx-xxxx-77 ""threshold embroidered vine light blocking curtain panel 54x84 in navy to pick up at grove city oh""",INT-va1appin08-1445010534788-36187,Store_Pickup_Queries,Store_Pickup_Queries,1.77607684971
"i am trying to place an order on-line i have completed everytng and t ""complete order"" after i do ts is keeps sending me back to enter my emaild address and security code ts has happene i cant give it to you because the whole target page went off my screen",INT-va1appin08-1445029119202-39032,Order_Issue,Order_Issue,0.842714411934
visitor 29340 it keeps saying its unavailable,INT-node0-1402796260473-29340,Product Inventory,Product Inventory,0.809438581966
 i was just speaking with alberta she helped me navigate to pay my lay away please tell her thank you,INT-sv1appin05-1447622248149-51897,Layaway Query,Layaway Query,0.300672680897
we would like to order a coffee table but i would like to collect it now and not at 4pm is it in stock now in godalming,INT-va1appin06-1438860320600-103038,Shipping Inquiry,Product Inventory,0.583746934847
 i have a argos card but i dont believe credit limit will cover the cooker i am looking at got it out over a year a go and havent used it since are you able to verify and let me know if it is possible to buy ts on my card many thanks,INT-sv1appin08-1438602143036-113534,Payment Issues,Payment Issues,0.651343309105
"yes ""if i buy an electronic on november 1 then the 30 day return policy starts on december 25 correct""",INT-sv1appin06-1445193354070-856,Return Policy,Return Policy,0.922926888995
i am having trouble with finding my order that i just made earlier today,INT-sv1appin10-1447546693423-46696,Order_Issue,Order_Issue,0.2786811551
visitor 14765  charles is there a store close to the 53051 zip that has sku sku 5236179 in stock,INT-node0-1401995424772-14765,Product Inventory,Product Inventory,0.140877203225
we wish to buy the new sywell wardrobe 2789130 and 3 drawer chest 2485393 can we have it delivered by express and how much would it cost,INT-va1appin06-1438706036453-91063,Shipping Inquiry,Shipping Inquiry,0.184846404488
i have a 1500 off coupon how do i apply it to ts order yes it also has a targetcom promo code,INT-va1appin08-1445033976658-39644,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.91890607543
visitor 22233  visitor 22233 i have a ps vita 1000 and some times it locks the screen and dose not turn off or on can i chang it in for a new model visitor 22233 i have a 2 year warranty from geek squad,INT-node0-1403299916843-22233,Warranty Enquiry,Warranty Enquiry,1.03801319377
i am trying to buy some tngs online but everytime i try to buy or add to cart notng happens do i have to have an account to purchase,INT-sv1appin07-1447514827175-42804,Order_Issue,Order_Issue,0.594807711906
why are my 4 10 gift card not showing in my cart noi bought the required the proper items and t are not showing in the cart,INT-va1appin10-1445093562629-21982,Giftcard_Issues,Giftcard_Issues,0.616979285586
i am trying to place an order but my card is not being accepted im using my target credit card xxxx-xxxx-7306,INT-va1appin06-1445042079846-40525,Payment Issues,Payment Issues,0.357005584676
im trying to add a 5 target gift card to my order before checkout but after i save the changes i do not see the gift card applied to my order,INT-sv1appin05-1445192842727-845,Giftcard_Issues,Giftcard_Issues,0.658240533371
do you sp to canada thanks,INT-sv1appin08-1441401551913-24123,Shipping Inquiry,Shipping Inquiry,1.16788624859
whats the special deal with ts product ,INT-sv1appin07-1438503965446-109201,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.231132957431
could you please tell me the dimensions,INT-va1appin06-1437731395115-64529,Size-Shape,Size-Shape,0.864280643148
 will i was having some trouble with an order and another person helping me told me it had to do with my browser so i restarted my computer etc i am trying to do an in-store pickup but the 10 gift card i get says that it cannot be spped to my po box or to california before i restarted i was given the option to have it emailed to me but now that option is not appearing please help my cart no is xxxx-xxxx-7191 sure -- enamel premium infant formula refill,INT-va1appin06-1445095945387-43653,Store_Pickup_Queries,Giftcard_Issues,0.286197252878
"i am trying to check out and i want to use discount code fall15 ""however i didnt see a field where i could enter that"" xxxx-xxxx-1352",INT-va1appin07-1445038154796-40122,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.24908748059
could you please give me the dimensions of 3 shelving units i could find them on the website threshold metal towel tower - brushed nickel room essentials wide 3-tier wire shelving wtmore supreme 3-tier wire shelving yes,INT-sv1appin09-1445173002939-354,Product Details,Size-Shape,0.490192694394
i was informed in order to price match i must place my order,INT-sv1appin10-1447621755016-51842,Price Match,Price Match,1.05747281307
i have not yet received a confirmation email and would like to cancel order 959140467,INT-sv1appin10-1447623251437-52010,Cancellation,Cancellation,0.95272468762
"good morning linda i placed an order a little over a week ago all of the items in the order have spped and all but one has been delivered that last item is expected to be delivered today but i am not 100 sure if it will be however i have since decided that i would like to cancel the last item in my order i was wondering if that was possible to do at ts point in time or will i have to wait until the item is delivered and then return it instead i am also curious if i will receive a refund on ts item if i can cancel the order i paid for it using my targed redcard target redcard yes the order number is xxxx-xxxx-8217 ""the item in question is the sleep revolution 7"""" smart bed frame"" ""wle not all of the items in my order are listed as """"delivered"""" yet i have received all of them except the bed frame""",INT-sv1appin05-1441117348634-6886,Return Policy,Return Policy,0.141789227116
my promo code for 10 off wont work code rmtwpjchnxtcsw i got it yesterda at the sore upon check out,INT-va1appin07-1445026599048-38664,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.55649734662
iv attempted to order it and pay with an agos card on 12 month interest free but after i filled inthe order form and pressed pay now,INT-sv1appin10-1438549204457-110823,Order_Assistance,Payment Issues,0.191381973382
i received a offer for shop your way for 20000 points but i can not figure out,INT-sv1appin05-1447467359747-40084,Rewards,Rewards,1.53818584683
"kim ""on the baby registry it said if you order 7500 with store pick up you save 1000"" are you still there",INT-va1appin06-1445118530419-46139,Store_Pickup_Queries,Store_Pickup_Queries,0.481096946072
i wanted to purchase a samsung wasng macne i then selected the buy now pay 12 months option and applied i got excepted and then i though   thought i would be able to purchase but its asking me for payment,INT-sv1appin05-1438543898449-110630,Payment Issues,Payment Issues,0.356728265176
trying to add 2 rugs -threshold annandale area rug - safari 7x10 but unable to get them in my cart,INT-va1appin05-1445103529181-44494,Product Inventory,Order_Issue,0.225880543621
my password has been locked,INT-sv1appin10-1447610720122-50656,Account_Enquiry,Account_Enquiry,1.27973419405
if i buy 2 keurigs systems and use my target card will i get discount thank you,INT-sv1appin10-1445200390320-1052,Rewards,Payment Issues,0.193581008799
i am trying to order a purse online and it wont let me add it to the cart,INT-sv1appin10-1447601088930-49674,Order_Issue,Order_Issue,1.09374084324
 dustin i would like to learn more about targets price match policy does targetcom price match with other retailers thank you i see targetcom will not price match any other retailers that have both online and retail stores i see,INT-sv1appin07-1441370262568-27942,Price Match,Price Match,1.09905886498
visitor 29617 so if i buy a 2 year protection plan when that plan expires can i buy a new plan,INT-node0-1402803041819-29617,Product Details,Product Details,0.253303013527
do you sp to canada ok thank you,INT-sv1appin09-1441249214286-18201,Shipping Inquiry,Shipping Inquiry,1.26852264778
" im having trouble getting an item to sp to a store im provided with the option but then when i select it as my spping choice none of the stores are selectable ""yes hold on"" mad love womens lacy slip on sneaker - black 10 43210 ""yes im trying to order it online and have it spped to a store"" ""ok thanks""",INT-sv1appin09-1441389054851-30317,Store_Pickup_Queries,Store_Pickup_Queries,0.761861005687
 i am not able to complete my online order it says there was a problem processing my payment im not sure why there is a problem i could use another form of payment but prefer using the redcard since i want the 5 off,INT-va1appin09-1445104075534-23162,Payment Issues,Payment Issues,0.897248768443
i was wondering if i am able to use more than one promo code on the same order i would like to use my registry completion promo code and the code kids20 to save 20 on oball purchase xxxx-xxxx-7949,INT-va1appin10-1445116844390-24566,Promotions/Deals/Discounts,Promotions/Deals/Discounts,2.09048391116
henry - ive added 3 gift cards to my order wch brings total due to 4815 summary states i owe 6912 - wch is original amount prior to gift cards - why is that xxxx-xxxx-8042,INT-va1appin07-1445028016087-38869,Giftcard_Issues,Giftcard_Issues,0.828315601463
can you cancel my order,INT-sv1appin05-1447468122334-40148,Cancellation,Cancellation,1.79550371142
"i am trying to place an order online and have it spped to the store but when i click on sp to store it gives me the stores but i can cant choose the store ""lancaster ca"" so i cant have it spped to the store i dont know if it is yes please",INT-sv1appin09-1441230137649-16229,Store_Pickup_Queries,Store_Pickup_Queries,2.03676273918
visitor 29498  do you guys match the price of amazons extended warranty,INT-node0-1402799794036-29498,Price Match,Warranty Enquiry,0.130259818459
 im having trouble placing an order it just keeps taking me to the screen to review grrr it wont let copy i hope i can type it right,INT-va1appin08-1445124029376-46634,Order_Issue,Order_Issue,0.380712120109
 i am currently looking at some nursery furniture the mamas and papas rocco 4 piece its currently on offer at half price i was just wondering if you know how long the offer will be on for thanks,INT-va1appin08-1438978015785-111490,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.10163080735
im trying to purchase the crosley portable turntable on sale for 49 it keeps changing the price back to 89 in shopping cart xxxx-xxxx-8081,INT-sv1appin08-1445205374090-1164,Price _Enquiry,Price _Enquiry,0.184271964874
do you have any treadmill for max weight 20st for under pound500,INT-va1appin08-1438972509326-111042,Product Inventory,Product Details,0.41850962121
can i have ts shoes spped to store near me for pu,INT-sv1appin10-1447551973737-47171,Store_Pickup_Queries,Store_Pickup_Queries,0.378246858938
 can ts item be spped to the target that is near to us yes correct im in new york so may i pick it at the store new york city sauder computer desk - cinnamon cherry 10454,INT-sv1appin10-1441460868007-34781,Store_Pickup_Queries,Store_Pickup_Queries,0.802503469089
"ill looking at buying a couple bikes online and at checkout there is a handling fee what is that ""got it thank you"" ""nope that will do it""",INT-sv1appin10-1441399655362-31543,Shipping Inquiry,Shipping Inquiry,0.843158154456
"i ordered a sweater online from the tvstore from you guys
and i dont like the sweater
on a piece of paper theres my order number
but it doesnt look like a real receipt
can i still use it to return the sweater in store",INT-sv1appin10-1447644802243-54429,Return Policy,Return Policy,0.559353620142
visitor 844 can i apply for a credit card at checkout to take advantage of the no interest,INT-node0-1401725416322-844,Payment Issues,Payment Issues,0.253318661897
how long for delivery and i live in nh so tax is tacken off correckt new hampsre keith i need the tv by wend is that pos if i order tomorrow morning will i have by wed order xxxx-xxxx-3760 didnt give me an option for faster delivery,INT-sv1appin08-1441322157670-18849,Shipping Inquiry,Shipping Inquiry,0.417759623615
im trying to checkout and i want to use the code fall15 but i dont see anywhere to enter it so go ahead and enter my gift cards and payment option first,INT-va1appin09-1445040148321-18938,Giftcard_Issues,Payment Issues,0.322279822434
