XTest,sessionId,y__true,y_pred,y_prob_max
is there an internet outage at my address -- 1973 sandy creek drive frisco tx 75033,ID1229340797,Internet Not Working,Internet Not Working,0.484735267925
my dvr is not allowing me to pause or record anytng how can i fix ts,ID1228513816,Dvr Issue,Dvr Issue,0.739431392408
the setup wizard is not allowing me to connect to my new modem,ID1228165519,Modem Setup,Modem Setup,0.55055271529
i do not have internet connectivity  i have reset my modem twice  there was construction going on near my house and i tnk t t sometng,ID1223192164,Internet Not Working,Internet Not Working,0.44587004642
what channel should the tv be on for the cable box to work,ID1232008931,Channel Issue,Channel Issue,0.470030600187
some hd channels not working,ID1224613308,Channel Issue,Channel Issue,0.603382698169
how can i reset my password,ID1224277515,Login Issue,Login Issue,0.660745885471
 i want to reset my home wifi as i dont recall my password for my home wifi,ID1226908083,Wifi Password,Home Wifi,0.705634660119
adding more channels,ID1223091615,Channel Issue,Channel Issue,0.444480182096
cant login to my twc account,ID1221480072,Login Issue,Login Issue,0.783180778319
i forgot my internet password,ID1231352658,Login Issue,Login Issue,0.73027682538
internet being really slow,ID1229321435,Speed Issue,Speed Issue,0.854569283206
no internet tried restarting pc and router,ID1231837386,Internet Not Working,Internet Not Working,0.540473516993
i am a time warner cale tv and internet subscriber  i cannot get wifi to my smart tv wireless is not strong enoughcan i use a arriis  motorola sb6183,ID1224130498,Tv Setup,Home Wifi,0.4586897519
we are having problems with slow internet whats going on in our area,ID1227362362,Speed Issue,Speed Issue,0.719557216355
i cant log into the time warner account that was just set up  it says my username doesnt exist,ID1223436669,Login Issue,Login Issue,0.624161740438
would like to set up caller id on wh dvr but i dont have customer code,ID1224112762,Caller Id,Dvr Issue,0.443712826858
installing new modem- troubleshooting with network not showing up in display,ID1224072618,Modem Setup,Modem Setup,0.673082661166
can you reactivate my prior rr email account  jinhof3wirrcom,ID1231798410,Email Issue,Email Issue,0.555871140598
speed is very slow,ID1228562214,Speed Issue,Speed Issue,0.925193625655
wifi password,ID1235278326,Wifi Password,Wifi Password,0.465003812089
service,ID1222588195,Service Issue,Service Issue,0.468714698835
i have no wifi can you help restore it,ID1231998095,Home Wifi,Home Wifi,0.542251710669
the wifi will not work,ID1232010440,Home Wifi,Home Wifi,0.68833853719
connection very slow after being reset numerous times,ID1223540747,Speed Issue,Speed Issue,0.550300613642
my boxes both seem dead,ID1235336021,Cable Box Not Working,Cable Box Not Working,0.459859681575
slow internet,ID1219154130,Speed Issue,Speed Issue,0.937614845312
how can i get my hd dvr to work on my multi room service,ID1224221937,Dvr Issue,Dvr Issue,0.728061142941
internet speed,ID1229936130,Speed Issue,Speed Issue,0.910923027635
i am setting up the wifi finder and it is asking for a passcode,ID1223002977,Wifi Password,Home Wifi,0.564175480357
activating modem,ID1232013947,Modem Setup,Modem Setup,0.65412728896
since we got the free wifi in the house and the upgrade our internet is delayed and the pages dont load as you are scrolling on fb or the internet  it is really slow,ID1224236739,Speed Issue,Speed Issue,0.53784998064
is there sometng wrong with the dvr were getting a message that it is unavailable at ts time,ID1219170777,Signal Issue,Dvr Issue,0.532591497315
im able to view the guide and channel information frames but the actual picture is not visible ts is occurring on all the channels,ID1225139634,Channel Issue,Channel Issue,0.578343297274
do you woork with  sb5101u modem,ID1222282877,Modem Setup,Modem Setup,0.427401312179
every two days i must turn my router and modem off to reset ts is getting ridiculous i have the package that allows me to stream with no problem and in forty minutes i have had to reset my modem and router three times i was told ts package would be sufficient i cannot wait ten minutes to call back and have my internet issues solved what is the purpose of having time warner cable and ts more than basic internet plan if i have to reset the router and modem every two days,ID1235854458,Internet Not Working,Modem Setup,0.540462704829
cant logon to my account on your website,ID1227114207,Login Issue,Login Issue,0.487570300087
need to schedule an appointment,ID1231348416,Appointment,Appointment,0.615138352946
extremely slow internet speeds after modem upgrade  dl speeds of 329 mbps uploads 367 mbps  i have the extreme plan,ID1229897586,Speed Issue,Speed Issue,0.663957509509
i disabled my account i forgot my password and user name,ID1231751799,Account Disabled,Login Issue,0.632960104831
i need help with my internet,ID1229568876,Internet Not Working,Internet Not Working,0.63663717601
i forgot my password,ID1235824987,Login Issue,Login Issue,0.814999909296
im having trouble getting my arrismotorola sb6183 modem hooked to my belkin db750 router to have wifi please help,ID1228389169,Modem Setup,Modem Setup,0.674958987512
im locked out of my time warner account,ID1223286800,Account Disabled,Account Disabled,0.541256141999
i received a new modem from twc i stride to set it up myself but seems i failed miserably where do i start also i have a mac computer is that a problem,ID1227028241,Modem Setup,Modem Setup,0.564578485009
i forgot my screen name and password can u please help me thank you,ID1228965457,Login Issue,Login Issue,0.582326894478
"dvr manager error code ""error code 701b your account information indicates you do not have a dvr to access dvr manager""",ID1223180937,Dvr Issue,Dvr Issue,0.744222272469
ts is for nancy nicosias account  she lives in a senior community and t called to let me know her cable box is not working,ID1226877654,Cable Box Not Working,Email Issue,0.627952373984
my internet is not working properly less than 10 mbps most of the time,ID1225220470,Internet Not Working,Internet Not Working,0.481451206911
forgot password and tried to reset itgot locked out,ID1221694912,Login Issue,Login Issue,0.630857731709
my upload speeds are really low <05 mbs with ultimate plan,ID1224266757,Speed Issue,Speed Issue,0.433609433554
wifi still isnt working,ID1220619442,Home Wifi,Home Wifi,0.562466639786
getting very low speeds and gh ping,ID1224851376,Speed Issue,Speed Issue,0.434623748702
used to be able to stream tv on my browser now its saying my account has been disabled whenever i try to retrieve my password,ID1231270415,Account Disabled,Login Issue,0.468368477295
forgot user name and password,ID1230681773,Login Issue,Login Issue,0.639650055643
slow internet speed,ID1221893230,Speed Issue,Speed Issue,0.972837179286
the fox sports southwest channel does not match what is on the guide,ID1224969318,Channel Issue,Channel Issue,0.523984662289
there is no sound from my cable box,ID1236122025,Signal Issue,Cable Box Not Working,0.612308476988
someone was suppose to be here last thursday with a new remote control for the cable box  t have yet to arrive,ID1233242627,Appointment,Remote,0.501540895061
i need to know my twc id  unable to log in and the forgot my password fails none of the email addresses i would have used for the account work,ID1223384717,Login Issue,Login Issue,0.86545595645
account locked trying to set up new email,ID1224579234,Account Disabled,Email Issue,0.539619341486
how can i remorely delete recorded programs on my dvr,ID1224222388,Dvr Issue,Dvr Issue,0.709134929328
internet measured speed is less than 8mbs why is it so slow,ID1226748659,Speed Issue,Speed Issue,0.917729144498
trying to log in to my online account,ID1223986085,Login Issue,Login Issue,0.756888324925
i ned to change my email adrd,ID1219403689,Update,Email Issue,0.587162712897
my account was upgraded months ago to 100mbps but when i test my connection it seldom reaches 70mbps download speed i would like ts to be fixed ive already troubleshooted my equipment and everytng is fine at my end,ID1229162506,Speed Issue,Speed Issue,0.685252859882
cant login lost login info,ID1232251531,Login Issue,Login Issue,0.533835927968
i just had my internet installed yesterday the connection is very choppy,ID1236982540,Speed Issue,Internet Not Working,0.623769344747
i need my pass word and username,ID1235154961,Login Issue,Login Issue,0.551555604084
how do i increase my email mailbox storage,ID1230256796,Email Issue,Email Issue,0.60227225028
i cant log into my online banking i dont know my twc id,ID1222429777,Login Issue,Login Issue,0.661712806692
having a hard time setting up my modom to connect to the internet,ID1236224149,Modem Setup,Internet Not Working,0.462749541279
unable to see all of the channels weve subscribed to  only on demand channels for,ID1232605496,Channel Issue,Channel Issue,0.56084781239
trying to log on to twc account and it says it has been disabled,ID1220010229,Account Disabled,Login Issue,0.441125160733
same problem as before speed under 1mbps,ID1235919197,Speed Issue,Speed Issue,0.549910996779
internet is being hacked,ID1228418724,Internet Not Working,Internet Not Working,0.590477238606
new to twc how do i set up my email addresses,ID1223813741,Email Issue,Email Issue,0.582993057067
my internet seems to be lagging really bad lately  i tried rebooting the modem but it has not helped  i did a speed test and my download speed is 788mbps,ID1229304250,Speed Issue,Speed Issue,0.909620364181
wifi and sign in problems,ID1221466253,Login Issue,Home Wifi,0.567623341747
im paying for 300mbss internet but only getting 50mbs i want to get the 50 mbs internet,ID1229251847,Speed Issue,Speed Issue,0.569415461014
i am having trouble logging into my account,ID1219169331,Login Issue,Login Issue,0.749674641957
there is no audio but great picture for all channels on my television,ID1234510695,Signal Issue,Channel Issue,0.622134046066
my cable box is not working properly,ID1231356012,Cable Box Not Working,Cable Box Not Working,0.724214213791
i would like to activate a new modem that i bought,ID1229214155,Modem Setup,Modem Setup,0.685123256893
no line no internet,ID1226620532,Internet Not Working,Internet Not Working,0.604498409987
i have a new laptop trying to set it up for hot spot login system will not recognize me as jammenheuseraustinrrcom,ID1223221680,Login Issue,Login Issue,0.449357834314
our internet is still going on and off  can you please send the technician out to help us,ID1224477208,Internet Not Working,Internet Not Working,0.553342473399
connectingactivating modem,ID1224412456,Modem Setup,Modem Setup,0.580652033279
i need help trying to recover my user name and password to log in out side of my house to watch games please,ID1229502157,Login Issue,Login Issue,0.801232313877
cannot sign in,ID1231863937,Login Issue,Login Issue,0.449504822025
is the technician scheduled for 9-10 am still coming,ID1223616692,Appointment,Appointment,0.505039110641
wanting to make sure my system software for my modem is up to date,ID1232674725,Modem Setup,Modem Setup,0.561744181186
power just restored but phone and tv not booting up,ID1235133624,Signal Issue,Phone Not Working,0.428542825406
cant get wifi to work,ID1226853851,Home Wifi,Home Wifi,0.707813167249
our smart tv is connected to the network but wont connect to the internet,ID1235362294,Smart Tv,Internet Not Working,0.483531160236
register modem,ID1229735547,Modem Setup,Modem Setup,0.559029359532
my speedtest is coming up at 4-5 mbps  i pay for 15,ID1219993496,Speed Issue,Speed Issue,0.531955554401
dvr not working,ID1224246637,Dvr Issue,Dvr Issue,0.766157134209
account is locked for some reason,ID1221307890,Login Issue,Account Disabled,0.589801139976
im paying for turbo speedwhy is my internet speed at basic rate speed,ID1227320863,Speed Issue,Speed Issue,0.877903012943
modem not work,ID1219197747,Modem Setup,Modem Setup,0.651035829045
need help changing password to modem,ID1225844604,Modem Setup,Modem Setup,0.643051024094
i had an appointment to fix my internet on monday but i wasnt able to pick up the phone can i reschedule the appointment,ID1229821707,Appointment,Appointment,0.714318839257
internet slow and packet loss,ID1232614835,Speed Issue,Speed Issue,0.842475584375
internet not working,ID1233120214,Internet Not Working,Internet Not Working,0.891949447543
low speed,ID1220542963,Speed Issue,Speed Issue,0.752330187953
no phone service,ID1230291378,Phone Not Working,Phone Not Working,0.434584069673
dvr recordring cut short,ID1224313463,Dvr Issue,Dvr Issue,0.45321522887
iam unable to login,ID1224644437,Login Issue,Login Issue,0.475241657908
twc id  not allowing me to log onto my account,ID1222655965,Login Issue,Login Issue,0.722979230037
"still getting gh latency and my modem is producing critical errors still the tech support guy i chatted with yesterday ""was assured that i would not get anymore problems"" its been like ts for over a month",ID1229876444,Modem Setup,Speed Issue,0.459930111739
enable my account to log in online,ID1231979245,Login Issue,Login Issue,0.745466306378
im trying to access my pteranrgvrrcom email and it says there are no records found and i cant even reset password,ID1228466509,Login Issue,Login Issue,0.604225252937
what happen to my flat screen tvs when you pull the plug on january 20th,ID1236132127,Service Issue,Speed Issue,0.553679744315
how do i create a new email address,ID1227622823,Email Issue,Email Issue,0.425892156089
when i make a selection on the remote control the cable box takes 50-120 seconds to respond why,ID1219975576,Cable Box Not Working,Remote,0.49429460928
i am paying for 20 mbps and only getting 12 mbps,ID1229774477,Speed Issue,Speed Issue,0.461594991859
i cant schedule a dvr recording,ID1221268934,Dvr Issue,Dvr Issue,0.642373266061
forgot my password,ID1219681245,Login Issue,Login Issue,0.814999909296
i lost 2 chat sessions to activate modem,ID1229834829,Modem Setup,Modem Setup,0.718779590756
what speed should i be downloading at,ID1230701422,Plan Explaination,Speed Issue,0.72029510035
try to log in to twc websit,ID1229216376,Login Issue,Login Issue,0.602419304615
slow speeds since yesterday - is there a known issue,ID1232102067,Speed Issue,Speed Issue,0.638643641485
my internet is very inconsistent,ID1222090148,Internet Not Working,Internet Not Working,0.636940335024
when i select disable mail forwarding i get an error message i am not receiving email messages because there is a bogus email address in the forwarding section i tried to delete it and disable forwarding but it would not accept my changes,ID1221587670,Email Issue,Email Issue,0.677950103402
i have my own modemwireless need to connect and return yours,ID1221196143,Modem Setup,Appointment,0.573981005599
my username dosent exist,ID1226208081,Login Issue,Remote,0.602875829681
am i being billed for the modem,ID1224612494,Bill Related,Modem Setup,0.435172062731
unable to access my  account,ID1235535916,Login Issue,Account Disabled,0.414858334713
my internet has been running slow,ID1222037390,Speed Issue,Speed Issue,0.884808474984
internet too slow,ID1228530165,Speed Issue,Speed Issue,0.899404786839
slow or unstable internet connection,ID1223795688,Speed Issue,Speed Issue,0.803837964076
how can i get the new enhanced dvr,ID1229179457,Dvr Issue,Dvr Issue,0.693252325017
"my modem has all of the indicator lights lit up and is connected via ethernet to my wireless router but when i sign on to the router the network tells me it has ""limited connectivity"" and does not have internet access  can you check that my internet account is configured correctly",ID1231880432,Details Of Existing Plan,Internet Not Working,0.511559838161
cant log in,ID1229276182,Login Issue,Login Issue,0.773819105267
my internet is so slow,ID1232008657,Speed Issue,Speed Issue,0.937124046341
wifi password,ID1235392341,Wifi Password,Wifi Password,0.465003812089
internet keeps disconnecting,ID1231908271,Internet Not Working,Internet Not Working,0.680318775026
account lock,ID1226998556,Account Disabled,Account Disabled,0.480747767412
can i return my old modem to heb in taylor,ID1229928629,Return Box,Purchase Modem,0.490244320742
i forgot my wifi password,ID1233522834,Login Issue,Login Issue,0.501026803677
internet not working,ID1229853982,Internet Not Working,Internet Not Working,0.891949447543
my internet is currently very spotty lots of my video streaming has words cut out it is not raining outside why is ts happening,ID1232245589,Channel Issue,Internet Not Working,0.414890701998
i cannot get my wifi or hard wired internet to connect   i am on my hotspot for my phone now,ID1232592136,Internet Not Working,Home Wifi,0.60125857526
account disabled,ID1226752864,Account Disabled,Account Disabled,0.635838784273
password didnt work,ID1231976411,Login Issue,Login Issue,0.681513815286
i cannot remember  my password cannot get through my security qustions,ID1226700492,Login Issue,Login Issue,0.742358834267
on my labtop i have internet access using my ethernet cable but no wifi shows up on it,ID1229939409,Home Wifi,Home Wifi,0.436771934316
wifi is extremely slow and security system says network lost,ID1226844752,Home Wifi,Speed Issue,0.577089722164
modem will not provide internet access to wireless router,ID1229253234,Internet Not Working,Modem Setup,0.479167259235
my cable is not working,ID1219150489,Cable Issue,Cable Issue,0.504541845251
i want my old modem reactivated i am through trying to set td damed arris up,ID1228126223,Modem Setup,Modem Setup,0.539726262578
wifi is intermittent,ID1224153113,Home Wifi,Home Wifi,0.599585945808
when is 300mpbs internet speed coming to san antonio my zip is 78154,ID1224719227,Speed Issue,Speed Issue,0.777890571331
need to reset password for watcng tv,ID1231308395,Login Issue,Login Issue,0.588560303166
i have a new time warner modem with router i do not have the wireless network name or wpa password can you help me,ID1225299182,Modem Setup,Modem Setup,0.741596100744
my internet is being slow compared to the package i have,ID1229286537,Speed Issue,Speed Issue,0.847354915967
my channels arent working on one of my tvs,ID1229246129,Channel Issue,Channel Issue,0.557297206395
i forgot my password but do not remember ever answering the security question,ID1229266944,Login Issue,Login Issue,0.798464192528
can you help me get a username and password so i can see a video on your website i dont have my acct  or the other  t ask for,ID1222466102,Login Issue,Login Issue,0.536983349018
my showtime channel isnt working,ID1236073413,Channel Issue,Channel Issue,0.535232888849
where can i find my username im having trouble setting up,ID1231613644,Account Info,Login Issue,0.699268118242
provisioning box please check cable in connection,ID1222703807,Cable Issue,Cable Box Not Working,0.418546004977
i am having problems with internet stability and speed,ID1225026524,Speed Issue,Speed Issue,0.765195660831
cannot receive lower channels 4 5 6,ID1236018991,Channel Issue,Channel Issue,0.501999022938
got a new hd box it says app on the front and im getting no signal,ID1229787107,Signal Issue,Signal Issue,0.481450906389
my account has been disabledtrying to log in to see my bill,ID1236033791,Account Disabled,Login Issue,0.674820320399
wifi not working,ID1236290715,Home Wifi,Home Wifi,0.753260093688
my internet latency is terrible,ID1219700000,Speed Issue,Internet Not Working,0.48908830699
i get no signal at my house when i hook up to the wall,ID1231747791,Signal Issue,Signal Issue,0.433416396552
i set up the modem but cant figure out what the password is to log into my wireless,ID1231984514,Login Issue,Login Issue,0.761272914558
how can i get an updated modem mine is 3 yrs old,ID1235793207,Purchase Modem,Purchase Modem,0.487967130606
i am having daily internet issues  the internet goes out multiple times a day and i need to reset the modem and restart my pc and eventuallythe internet comes back up  can you please send me a new modem  i have had a new modem since i have had service with you,ID1229842883,Modem Issue,Internet Not Working,0.518075441762
"you say you give your customers access to their email accounts from wherever the customers are  that is false advertising with the intent to deceive  you denied me access wle i was in japan your 2 chat reps gave a cockamamie reason  the promised to fix in 24 hours  t didnt  i want to know 1 the real reason for blocking access 2 why it wasnt unblocked as promised and 3 why i did not receive any follow-up emails from you with a copy of the ""chat""",ID1226925305,Account Disabled,Email Issue,0.415568788791
all channels say to receive ts channel call customer carewhat do i do,ID1231926020,Channel Issue,Channel Issue,0.577787345474
i need a username and password,ID1235355893,Login Issue,Login Issue,0.742304117954
video on demand not working,ID1237088759,Odc-Not Working,Odc-Not Working,0.461408347488
cant remember account info,ID1220475381,Account Info,Login Issue,0.501254529744
how to change wifi password,ID1228587422,Wifi Password,Wifi Password,0.427915423532
speed is down to 1 mbs for downloads  need help finding out what is wrong,ID1219273361,Speed Issue,Speed Issue,0.736425865192
my browsing is slow especially watcng hulu and the like i should have the extreme plan but i just did a speed test and am running on basic,ID1232319246,Speed Issue,Speed Issue,0.708725189793
my account has been disabled and i want to watch showtime,ID1228561907,Account Disabled,Account Disabled,0.485466848649
slow speeds,ID1233635891,Speed Issue,Speed Issue,0.688413316609
my phone is out of service,ID1231912294,Phone Not Working,Phone Not Working,0.577661504099
"i want to use an email address that i previously used wle i was at another locationaddress  i now have a twc account and want to restore the email address but it says it isnt available  when i send an email to the address it bounces back saying it is an invalid email address obviously the email address needs to be ""released"" so that i can choose it again  the email address that i would like ""released and reassigned to me is educatoraustinrrcom",ID1223598712,Email Issue,Email Issue,0.716177143573
channels are unavailable at ts time,ID1228086728,Channel Issue,Channel Issue,0.523793529286
i tnk my nycrrcom email account was hacked  what should i do,ID1232309284,Email Issue,Email Issue,0.461087726782
wifi not working,ID1233451032,Home Wifi,Home Wifi,0.753260093688
internet speed,ID1222603741,Speed Issue,Speed Issue,0.910923027635
what is the router ip for my router,ID1224209446,Modem Setup,Modem Setup,0.668452010115
how is my internet speed,ID1227138038,Speed Issue,Speed Issue,0.948208271681
if i buy my own modem will you guys provide technical support in installing it,ID1229015533,Modem Setup,Purchase Modem,0.532411989161
account disabled online,ID1230703616,Account Disabled,Account Disabled,0.47121355257
why my internet so slow,ID1236105130,Speed Issue,Speed Issue,0.918744928402
issues with internet connection dropping no hardware change,ID1227020924,Internet Not Working,Internet Not Working,0.636179427631
my account has been disabled,ID1227687000,Account Disabled,Account Disabled,0.686594798658
why is a technician allowed to disconnect my router from your modem to intall a new modem but not allowed to reconnect my router,ID1233293620,Service Issue,Modem Setup,0.833342375865
the speed is so slow,ID1230628618,Speed Issue,Speed Issue,0.920708026319
internet connection goes down several times a day,ID1230160771,Speed Issue,Internet Not Working,0.508307885
i cant remember my wifi password how can i reset it,ID1219728320,Login Issue,Login Issue,0.66098984428
can i register my modem in order to setup internet access,ID1226653183,Modem Setup,Internet Not Working,0.444559017121
can i take my old modem in for an upgrade,ID1227356818,Purchase Modem,Purchase Modem,0.525511560727
cant remember password,ID1231965629,Login Issue,Login Issue,0.78980539879
having quality issues today with tv and internet,ID1228560440,Service Issue,Internet Not Working,0.443177206393
i want to acces my account so i can watch tv away from home in my tablet but its not allowing me because i dont remember my password,ID1235306979,Online Tv Issues,Login Issue,0.586848607172
my  internet is not working and i have rebooted the modem once,ID1224658408,Internet Not Working,Internet Not Working,0.72999798222
slow and poor speed,ID1220625841,Speed Issue,Speed Issue,0.884265297695
cant finish creating my account because i cannot see the full security questions,ID1230902286,Account Info,Login Issue,0.459828148614
i just got a new arris tg1672 today  when i try to connect it asks me for my password  whats my password,ID1233619846,Wifi Password,Login Issue,0.723366872083
my account is locked,ID1231551513,Account Disabled,Account Disabled,0.765190764008
aerial cable line needs to be replaced on going issues with internet cutting in and out,ID1229587057,Cable Issue,Internet Not Working,0.626139856088
need to login and forgot user name and password,ID1224250980,Login Issue,Login Issue,0.734683734983
how to open nat on modem for gaming,ID1230305756,Modem Setup,Modem Setup,0.70407543997
i need to set up a new additional email account,ID1223204301,Email Issue,Email Issue,0.490567425351
"just got a new cable box tonight  hooked it up and i am getting a message that says ""ts cable box is not authorized for service please call your cable division 718-358-0900",ID1229223157,Cable Box Not Working,Cable Box Not Working,0.48983085111
internet slow,ID1223494314,Speed Issue,Speed Issue,0.937614845312
why do channels repeat,ID1226895108,Channel Issue,Channel Issue,0.612431744667
my internet is downis there outage in our area ,ID1234598441,Internet Not Working,Service Availablity,0.459853897699
can not place calls from area code 830 to area codes 409 512 or 903 can you please advise me if there is a problem in these areas,ID1222070700,Phone Not Working,Service Availablity,0.437583954158
need to reschedule service call appointment,ID1235869165,Appointment,Appointment,0.64684074796
"i have the extreme internet package  but my internet still runs painfully slow at times  i""ve reset the router several times but still have ts issue",ID1231838972,Speed Issue,Speed Issue,0.551268243113
my internet is very slow why,ID1233558312,Speed Issue,Speed Issue,0.926977521921
currently half of my channels are not working,ID1233272522,Channel Issue,Channel Issue,0.683177452164
why does my internet get so slow   i am at 1123 download and 494 upload at 1056am  on monday early morning i was at 477 download  but by 5pm when i called it got up to 54 mbps,ID1230974338,Speed Issue,Speed Issue,0.62388436817
my outlook keeps asking for password  network password  server is mailtwccom   i set ts to remember i cant recall,ID1230783999,Email Issue,Login Issue,0.79077369453
range does not extend to living room,ID1231462649,Internet Not Working,Channel Issue,0.428190166772
why is my account disabled,ID1226954435,Account Disabled,Account Disabled,0.741232786425
were getting 13 of the speed were paying for,ID1225114658,Speed Issue,Speed Issue,0.697308380478
my on demand channels are not working not the first time ts has happened,ID1235168604,Channel Issue,Channel Issue,0.437082828211
connect sync the tac remote to my tv,ID1228536630,Remote,Remote,0.718832439802
i want to change the password  user  w my 2nd phone,ID1229291368,Update,Login Issue,0.543317507319
i dont remember my user name and password on my account how do i redeem ts please email me at jlynnroberts1gmailcom,ID1232025224,Login Issue,Login Issue,0.698625479935
my internet is slow,ID1224987134,Speed Issue,Speed Issue,0.950062731358
my online password got me locked out,ID1230909001,Account Disabled,Login Issue,0.522475456161
for the jacks that do not have a box attached to them what channels should i be seeing,ID1222636541,Channel Issue,Channel Issue,0.588643286403
"i would like to manage my dvr online but the app says ""no dvr found"" when i click on the dvr manager and dvr manager doesnt appear in my online account",ID1221963313,Dvr Issue,Dvr Issue,0.854959174089
my remote isnt working,ID1233580271,Remote,Remote,0.725203662434
why so slow when im paying top dollar,ID1230781431,Speed Issue,Speed Issue,0.541058701754
my phone isnt working,ID1219766665,Phone Not Working,Phone Not Working,0.656623637586
i need to activate a new modem i purchased,ID1223750438,Modem Setup,Modem Setup,0.79749754589
 i would like to know why my service is so slow,ID1227639095,Speed Issue,Speed Issue,0.625769395969
speed test shows < 25 download speed  not what i signed up for  please fix  thanks,ID1227381665,Speed Issue,Speed Issue,0.787814847663
i already own a netgear modem can i use ts,ID1229755235,Modem Setup,Purchase Modem,0.459048455381
i purchased and installed a zyxel cda30360 modem  my internet speed is very inconsistent and usually much slower than the 50mbps down although up is fine  i did all the diagnosis i could do at home so t sent a tech person  he claims that the modem is the probelm because its not a good brand even though it is approved and i need to buy a much more expensive netgear modem  im having a bit of a problem understanding why twc would recommend a modem that does not provide the perfomance p,ID1229934998,Speed Issue,Speed Issue,0.485235470419
internet connection is interrupted and we dont know whats wrong,ID1230669965,Internet Not Working,Internet Not Working,0.604397271114
no connection,ID1231869240,Internet Not Working,Internet Not Working,0.477688338529
how do i reset my password my answers to security questions failed thank you,ID1224160360,Login Issue,Login Issue,0.66770204717
internet connection is unstable,ID1226977348,Internet Not Working,Internet Not Working,0.692827892891
i cant unlock my account to get a new password,ID1224127324,Account Disabled,Login Issue,0.790880766504
"i am planning to buy a wifi enabled modem for ""everyday low price"" ",ID1224640804,Purchase Modem,Purchase Modem,0.44259143353
need my password,ID1222344878,Login Issue,Login Issue,0.772050274892
we recently installed a dtv box and purchased a basic cable package and our channels are not functional,ID1224910237,Channel Issue,Signal Issue,0.439603035265
i have the modem hooked up and set up with the either net cable how do i set it up for wireless,ID1222047897,Modem Setup,Modem Setup,0.65388653716
went on vacation and came back to no internet,ID1231747815,Internet Not Working,Internet Not Working,0.629645351321
my speed is only 949 download and 123 upload but my pkg should have 30 megs per second what is going on,ID1237059830,Speed Issue,Speed Issue,0.74582136725
internet connection,ID1228895072,Internet Not Working,Internet Not Working,0.71492306551
i am ready to activate my internet service i have my own modem,ID1231688725,Internet Not Working,Modem Setup,0.420428768999
how do i set up my wifi,ID1224502982,Home Wifi,Home Wifi,0.618039683542
follow up on request for port for modem to be installed in my wall,ID1224980356,Modem Setup,Modem Setup,0.458837758671
modem swap,ID1223513263,Modem Setup,Modem Setup,0.607393698157
login to admin wifi,ID1231943094,Login Issue,Home Wifi,0.499627030127
my speeds are way lower than my plan,ID1232634435,Speed Issue,Speed Issue,0.497921558209
some channels have been coming in as pixelated when seemingly there is heavy viewersp,ID1228544225,Channel Issue,Channel Issue,0.475803274925
we rented a movie about 5 minago than the dvr box went out,ID1228194631,Dvr Issue,Dvr Issue,0.522233775839
have to renew dhpc concession every 30 minutes on my mac to get internet to work,ID1235203259,Speed Issue,Internet Not Working,0.515508239093
my cable box no longer turns on,ID1232207867,Cable Box Not Working,Cable Box Not Working,0.723600726723
i paid past due balance earlier today and am trying to activate new modem  please help,ID1229709932,Modem Setup,Modem Setup,0.425271333728
my internet is slow cant complete a speed test,ID1228072605,Speed Issue,Speed Issue,0.971701645217
my account has been disabled,ID1231724254,Account Disabled,Account Disabled,0.686594798658
my email account is suspended,ID1225798188,Account Disabled,Email Issue,0.638880195958
channels are again not showing  channels 4 5 11 12 ans their hd equivlents  and yes it is only on the main box with the dvr,ID1224076372,Caller Id,Channel Issue,0.503803128295
set up my new modem,ID1223780047,Modem Setup,Modem Setup,0.852168023228
unable to access my account,ID1232309323,Login Issue,Account Disabled,0.414858334713
i need help with wifi settings,ID1229175118,Modem Setup,Home Wifi,0.539405620545
why is my internet speed so slow,ID1233751598,Speed Issue,Speed Issue,0.977366355752
my dvr is not showing up in my profile,ID1222244968,Dvr Issue,Dvr Issue,0.782462741882
how do i turn off the voice overs on shows,ID1230697430,Channel Issue,Voice Mail,0.415795566375
why cant i access my e-mail from argentina,ID1230136950,Email Issue,Email Issue,0.505703801476
trying to verify an appointment done online,ID1232757652,Appointment,Appointment,0.448525756429
want to know if i was disconnected and if not my internet connection is still not right,ID1226705692,Internet Not Working,Internet Not Working,0.570610281832
phone service is not working,ID1223560027,Phone Not Working,Phone Not Working,0.652073266274
forgot my username and password,ID1222437597,Login Issue,Login Issue,0.788008661974
my internet is extremely slow  doing a twc speed test im getting less than 1mb down and just barely 15mb up,ID1225853808,Speed Issue,Speed Issue,0.883099562854
internet service has been very spotty since september with frequent outages if it does not improve soon i will change providers my building just inked a deal with verizon but i opted out dont make me sorry i did,ID1232167119,Chhange Address - My Move,Internet Not Working,0.460220809505
replaced cable box now not authorized for service,ID1233467826,Signal Issue,Cable Box Not Working,0.569853851967
forgot my password for my account online,ID1229241134,Login Issue,Login Issue,0.686063971859
i need to set up a service appt,ID1221423006,Appointment,Appointment,0.423027981983
my internet download speed is 056 and my upload is 045 i pay for a much gher speed than that,ID1228366536,Speed Issue,Speed Issue,0.909791665333
internet is down,ID1230874177,Speed Issue,Internet Not Working,0.480813204597
internet is super slow,ID1233413522,Speed Issue,Speed Issue,0.920704589216
browsing speed is slow,ID1233521585,Speed Issue,Speed Issue,0.924538648699
i need to reset my password for my account and,ID1236658970,Login Issue,Login Issue,0.714930443675
uncapping my upload speed,ID1230036159,Speed Issue,Speed Issue,0.804318752313
my internet speed is show under 5mbps,ID1227046216,Speed Issue,Speed Issue,0.898978076962
